qid,category,subcategory,level,answer,pred,response
84,Syntax,Agreement,3,A,A,"""주동 표현""이란 주어가 스스로 행동하거나 상태를 나타내는 능동적인 표현을 말하며, 피동이나 사동 표현과 대비됩니다. 각 보기 중 A의 ""엿보이지 않았다""는 ""엿보다""에 피동 접미사 ""-이-""가 결합된 피동 표현입니다. 나머지 보기들은 모두 주어가 직접 행동하거나 상태를 나타내는 주동 표현입니다. 따라서 주동 표현이 없는 것은 A입니다.

### ANSWER
A"
85,Syntax,Agreement,2,J,J,"### ANSWER
J"
86,Syntax,Agreement,3,G,F,"### ANSWER
F"
87,Syntax,Agreement,3,I,I,"### ANSWER
I"
672,Phonetics/Phonology,Phonological Alternation,3,I,J,"### ANSWER
J"
673,Phonetics/Phonology,Phonological Alternation,2,B,B,"### ANSWER
B"
674,Phonetics/Phonology,Phonological Alternation,3,J,C,"### ANSWER
C"
675,Phonetics/Phonology,Phonological Alternation,3,E,E,"### ANSWER
E"
676,Syntax,Argument Structure & Valency,1,G,D,"### ANSWER
D"
677,Syntax,Embedded Clauses,3,G,B,"### ANSWER
B"
678,Syntax,Ellipsis,3,A,A,"### ANSWER
A"
679,Syntax,Embedded Clauses,2,F,A,"A의 “말씀드리기”는 동사 ‘말씀드리다’에 명사형 전성어미 ‘-기’가 결합하여 명사절로 기능합니다. 다른 보기들은 관형사절, 부사절, 인용절이거나 안긴문장이 없는 경우입니다. 따라서 명사절을 안은 문장은 A입니다.

### ANSWER
A"
232,Pragmatics,Implicature,3,D,D,"을은 질문에 직접 ""네""라고 답하지 않지만, 아침을 먹긴 했는데 너무 급하게 먹어서 입으로 들어갔는지 코로 들어갔는지 모르겠다는 의미로 말하고 있습니다. 이는 간접적으로 긍정의 대답을 한 것으로 볼 수 있습니다. 다른 보기들은 질문을 회피하거나 부정적인 상황을 암시합니다.

### ANSWER
D"
233,Pragmatics,Implicature,3,C,G,"을의 대답이 질문에 대한 긍정/부정을 간접적으로 드러내는 경우를 찾아보면, A·D·I는 모임에 못 간다는 부정, B는 영화를 좋아하지 않는다는 부정, E·H는 아침을 먹지 않았다는 부정, J는 주민등록증이 없다는 부정으로 판단할 수 있습니다. F는 “착해요”라는 말로 공부는 잘하지 못한다는 부정을 암시한다고 볼 수 있습니다. 그러나 G는 “목이 타네”라는 전혀 무관한 반응으로 공부를 잘하는지에 대한 긍정/부정을 알 수 없습니다. 따라서 정답은 G입니다.

### ANSWER
G"
234,Pragmatics,Deixis & Reference,3,C,D,"### ANSWER
D"
235,Phonetics/Phonology,Phonological Alternation,3,C,A,"### ANSWER
A"
236,Phonetics/Phonology,Phonological Alternation,2,A,A,"### ANSWER
A"
237,Pragmatics,Implicature,3,B,J,"을의 평소 대인관계나 모임 습관은 이 대화만으로는 전혀 알 수 없다. 나머지 보기들은 대화 속 발언의 의미나 태도를 직접적으로 드러내는 것들이다. 따라서 가장 적절하지 않은 것은 J이다.

### ANSWER
J"
238,Syntax,Ellipsis,2,B,B,"### ANSWER
B"
239,Syntax,Agreement,3,F,D,"### ANSWER
D"
328,Phonetics/Phonology,Phonological Alternation,3,I,I,"'보였다'는 '보이- + -었- + -다'에서 어간 끝 '이'와 어미 '었'의 '어'가 결합하여 '여'로 축약된 형태입니다. 따라서 이는 어간과 어미의 축약에 해당하며, 어미에서만 일어난 축약이 아닙니다. 다른 선지들은 자음 축약 또는 어간 내부/어미 내부의 모음 축약으로 적절합니다. 그러므로 옳지 않은 것은 I입니다.

### ANSWER
I"
329,Morphology,Word Formation,3,G,D,"### ANSWER
D"
330,Morphology,Word Formation,2,F,F,"### ANSWER
F"
331,Morphology,Verbal Conjugation,3,D,D,"### ANSWER
D"
332,Morphology,Verbal Conjugation,3,J,,"주어진 용언 중 불규칙 활용을 하는 것은 '아니하다', '공부하다'(여 불규칙), '추스르다'(르 불규칙), '누렇다', '시커멓다'(ㅎ 불규칙), '더럽다'(ㅂ 불규칙), '(단추를) 달다'(ㄹ 불규칙)로 총 7개입니다. '빻다'와 '좋다'는 규칙 활용을 합니다. 따라서 정답"
333,Phonetics/Phonology,Articulatory Phonetics,3,J,J,"주어진 문장을 어절로 나누면 총 12개이고, 모음으로 시작하는 어절은 '위의' 하나이므로 제외합니다. 남은 어절 중 무기음 자음(ㄱ, ㄲ, ㄷ, ㄸ, ㅂ, ㅃ, ㅅ, ㅆ, ㅈ, ㅉ)으로 시작하지 않는 것은 유기음인 ㅊ, ㅌ, ㅍ으로 시작하는 '친구들과', '타고', '포뇨\'의'입니다. 따라서 해당 어절의 총 개수는 3개입니다.

### ANSWER
J"
334,Phonetics/Phonology,Articulatory Phonetics,3,H,A,"### ANSWER
A"
335,Phonetics/Phonology,Articulatory Phonetics,3,F,F,"ㅈ, ㅉ, ㅊ은 모두 파찰음이지만, 그중 거센소리인 ㅊ만 유기음(기식이 있는 소리)입니다. 따라서 무기음이 아니면서 파찰음인 것은 ㅊ입니다.

### ANSWER
F"
680,Syntax,Argument Structure & Valency,1,H,H,"The sentence must have a subject that actively performs the action, not merely experiences or undergoes it. In H, ""영희가"" is the agent who deliberately performs the action of walking. The other options describe states, changes, or events where the subject is a patient or experiencer, such as freezing, breaking, appearing, floating, or dying. Therefore, H is the only sentence where the subject directly does the action.

### ANSWER
H"
681,Phonetics/Phonology,Phonological Constraints,3,E,E,"<보기>의 단어들은 모두 같은 양성 또는 음성 모음 계열로 이루어진 의성어·의태어로, 한국어 모음조화 규칙을 보여 줍니다. 이 규칙에 따르면 양성 모음(ㅏ, ㅗ)은 양성 모음끼리, 음성 모음(ㅓ, ㅜ)은 음성 모음끼리 어울려야 합니다. 그런데 '오순도순'은 '오(ㅗ)'와 '순(ㅜ)'이 섞여 있어 양성 모음과 음성 모음이 함께 쓰인 예입니다. 따라서 모음조화 규칙을 어기는 사례는 '오순도순'입니다.

### ANSWER
E"
682,Phonetics/Phonology,Phonological Constraints,3,I,I,"<보기>의 예들은 모두 같은 양성 또는 음성 모음 계열로 이루어진 의성어·의태어들입니다. 예를 들어 ‘아장아장’은 양성 모음(ㅏ), ‘엉금엉금’은 음성 모음(ㅓ)과 중성 모음(ㅡ)의 조합입니다. 따라서 한국어 모음조화 규칙에 따라 한 단어 안의 모음들은 양성끼리 또는 음성끼리 어울려야 합니다. 그런데 ‘뚝딱뚝딱’은 음성 모음 ‘ㅜ’와 양성 모음 ‘ㅏ’가 섞여 있어 모음조화를 따르지 않습니다. 나머지 보기들은 모두 양성 또는 음성 계열이 일관되게 나타납니다.

### ANSWER
I"
683,Semantics,Semantic Compatibility,1,C,C,"C는 동전이 주머니에서 빠져나와 하수구로 들어가는 상황을 묘사한 것으로, 물리적으로 자연스러운 사건입니다. 다른 문장들은 돌이 발을 밟거나, 농구공이 손가락질하거나, 의자가 화를 내는 등 무생물이 사람처럼 행동하는 비유적 표현이라 어색합니다. 따라서 가장 어색하지 않은 문장은 C입니다.

### ANSWER
C"
684,Syntax,Embedded Clauses,3,J,C,"### ANSWER
C"
685,Semantics,Numeral Classifiers,3,D,D,"### ANSWER
D"
686,Syntax,Scrambling,3,H,B,"### ANSWER
B"
687,Syntax,Scrambling,2,B,B,"'황량한'은 명사를 수식하는 관형사이므로, 문장에서 '공원'을 꾸미는 것이 가장 자연스럽습니다. 따라서 '공원에서' 앞에 삽입되어 '황량한 공원에서'가 되어야 하며, 이는 (5)번 위치입니다. 보기에 (5)가 B와 E로 중복되어 있지만, 가장 적절한 위치는 (5)번이므로 B를 선택합니다.

### ANSWER
B"
336,Phonetics/Phonology,Articulatory Phonetics,3,B,G,"### ANSWER
G"
337,Phonetics/Phonology,Articulatory Phonetics,3,A,H,"'후음(喉音)'은 목구멍에서 나는 소리로, 국어 자음 중 'ㅎ'이 대표적입니다. 제시된 단어들의 초성을 보면 럼(ㄹ), 춤(ㅊ), 칼(ㅋ), 자(ㅈ), 탈(ㅌ), 달(ㄷ), 밥(ㅂ), 학(ㅎ), 각(ㄱ), 삵(ㅅ)입니다. 이 중 초성이 'ㅎ'인 단어는 '학'뿐입니다. 따라서 정답은 H입니다.

### ANSWER
H"
338,Phonetics/Phonology,Articulatory Phonetics,3,J,J,"지속음(continuant)은 구강 내 기류가 완전히 막히지 않고 계속 흘러나가는 자음으로, 마찰음과 유음 등이 해당합니다. 비음(ㄴ, ㅁ, ㅇ)은 구강은 막히고 비강으로만 기류가 나가므로 음운론적 특징에서 지속음으로 보지 않습니다. 파열음(ㄱ, ㄷ, ㅂ, ㅋ)과 파찰음(ㅈ, ㅊ)도 폐쇄가 있어 지속음이 아닙니다. 따라서 보기 중 지속음인 자음은 마찰음 ㅅ입니다.

### ANSWER
J"
339,Phonetics/Phonology,Phonological Constraints,3,D,D,"두음법칙은 한자어 첫머리에서 ‘ㄹ’이나 ‘ㄴ’이 특정 모음 앞에서 ‘ㅇ’으로 바뀌는 현상입니다. A, B, C, E, F, G, H, I, J는 각각 ‘련, 류, 련, 녀, 려, 녀, 료, 리, 리’가 단어 첫머리에서 ‘연, 유, 연, 여, 여, 여, 요, 이, 이’로 바뀐 경우입니다. 그러나 D의 ‘연구’에서 ‘연’은 한자 ‘硏’의 원래 음가가 ‘연’이므로 두음법칙이 적용된 것이 아닙니다. 따라서 두음법칙이 적용되지 않은 예시는 D입니다.

### ANSWER
D"
340,Phonetics/Phonology,Phonological Constraints,3,B,B,"'연산'은 한자어 '演算'으로, 첫 글자 '演'의 원래 음가가 '연'이므로 두음법칙이 적용된 것이 아닙니다. 반면 다른 단어들은 '녀자→여자', '련민→연민', '량심→양심', '력사→역사' 등과 같이 두음법칙이 적용된 예입니다.

### ANSWER
B"
341,Phonetics/Phonology,Phonological Constraints,3,E,E,"<보기>의 예들은 모두 한 단어 안에서 양성모음(ㅏ, ㅗ)끼리 또는 음성모음(ㅓ, ㅜ, ㅡ)끼리만 쓰여 한국어 모음조화를 보여 준다. 따라서 이 규칙에서 가장 벗어난 것은 양성모음 ‘ㅏ’와 음성모음 ‘ㅜ’가 섞인 ‘깡충깡충’이다. 나머지 보기들은 모두 양성모음끼리 또는 음성모음끼리만 사용되어 모음조화를 지킨다.

### ANSWER
E"
342,Phonetics/Phonology,Suprasegmental Features,3,J,I,"### ANSWER
I"
343,Phonetics/Phonology,Articulatory Phonetics,2,J,J,"향음(響音)은 성대의 진동과 함께 공명이 크게 일어나는 소리로, 국어에서는 주로 비음과 유음이 이에 해당합니다. 보기 중 자음은 ㄱ, ㄷ, ㅂ, ㅎ, ㅁ이며, 이 가운데 비음인 ‘ㅁ’이 대표적인 향음입니다. 나머지 ㄱ, ㄷ, ㅂ, ㅎ은 장애음에 해당합니다.

### ANSWER
J"
240,Syntax,Argument Structure & Valency,3,I,I,"### ANSWER
I"
241,Syntax,Agreement,3,C,C,"### ANSWER
C"
242,Syntax,Argument Structure & Valency,2,B,B,"### ANSWER
B"
243,Syntax,Argument Structure & Valency,3,J,H,"### ANSWER
H"
244,Syntax,Embedded Clauses,1,H,H,"안긴문장이 체언을 수식하는 관형절일 때, 꺾쇠 안의 명사가 그 관형절의 목적어인지 확인해야 합니다. A~G, I, J는 모두 꺾쇠 안의 명사가 관형절 서술어의 목적어로 기능합니다. 그러나 H의 “고단한 삶에 고뇌하는 고라니 주인”에서 안긴문장 “고단한 삶에 고뇌하는”의 서술어 “고뇌하다”는 목적어를 취하지 않으며, “고라니 주인”은 주어 역할을 합니다. 따라서 H가 정답입니다.

### ANSWER
H"
245,Syntax,Agreement,2,F,F,"<보기>의 높임법은 주체 높임 선어말어미 ‘-시-’를 사용하여 문장의 주어인 ‘김승지’를 높인 것입니다. 같은 유형은 주어를 높이는 ‘-시-’가 포함된 문장이어야 합니다. F의 ‘바라보셨던’은 ‘바라보-’에 ‘-시-’가 결합하여 주어 ‘그’를 높이고 있습니다. 다른 보기들은 ‘-습니다’, ‘-어요’ 등의 상대 높임이나 ‘드리다’의 객체 높임이 사용되었습니다. 따라서 정답은 F입니다.

### ANSWER
F"
246,Syntax,Agreement,3,C,C,"<보기>의 ‘싫어하신다’는 주어인 ‘외할머니’를 높이는 주체 높임법이 쓰였다. 선택지 중 C의 ‘잡수어’는 ‘먹다’의 주체를 높이는 특수한 높임 동사로, 주체 높임법에 해당한다. 다른 선택지들은 상대 높임법이나 객체 높임법, 또는 높임법이 없는 평서문이다. 따라서 정답은 C이다.

### ANSWER
C"
247,Syntax,Agreement,3,D,B,"### ANSWER
B"
688,Syntax,Ellipsis,3,E,H,"### ANSWER
H"
689,Syntax,Ellipsis,2,A,A,"'책을'을 생략하면 '새로운'이라는 관형사가 수식할 명사가 사라져 문장이 성립하지 않게 됩니다. 나머지 부사어나 시간 표현은 생략해도 문장의 기본 구조인 '읽었다'는 유지되어 자연스럽습니다. 따라서 가장 어색해지는 부분은 목적어인 '책을'입니다.

### ANSWER
A"
690,Syntax,Agreement,1,C,C,"""그는 독감에 걸렸다""에서 '걸리다'는 능동문 '독감이 그를 걸렸다'처럼 바꿀 수 없는 피동 표현이다. 이는 타동사의 피동형이 아니라 본래 자동사/피동적 의미를 가진 어휘로, 능동문으로 대응시키기 어렵다. 나머지 보기들은 모두 '어머니가 아이를 안다', '탐정이 진실을 밝히다' 등과 같은 능동문으로 전환이 가능하다. 따라서 능동 표현으로 바꿀 수 없는 것은 C이다.

### ANSWER
C"
691,Syntax,Embedded Clauses,2,B,B,"### ANSWER
B"
692,Syntax,Embedded Clauses,2,H,H,"H는 두 개의 절이 대등하게 이어진 문장으로, 하나의 절이 다른 절 속에 안겨 있지 않습니다. 나머지 보기들은 명사절, 관형사절, 부사절, 서술절 등 안긴문장을 포함합니다.

### ANSWER
H"
693,Syntax,Argument Structure & Valency,2,G,G,"""그와 걸었다""에서 '그와'는 함께 걷는 상대를 덧붙이는 선택적 표현입니다. '나는 쉬는 시간에 걸었다'만으로도 문장이 성립하므로 필수적 부사어가 아닙니다. 나머지 보기들은 동사나 형용사의 의미를 완성하기 위해 반드시 필요한 부사어입니다.

### ANSWER
G"
694,Syntax,Argument Structure & Valency,1,D,D,"<보기>의 ‘두었다’는 ‘나는(주어) 인형을(목적어) 책상 위에(장소 부사어)’ 세 성분을 필수적으로 요구하는 서술어이다. 따라서 필수 성분의 개수가 3개인 것을 찾아야 한다. ‘회장은 그를 후계자로 삼았다’에서 ‘삼다’는 주어, 목적어, ‘후계자로’라는 필수적 보어 성분을 요구하므로 세 성분이 필요하다. 나머지 보기들은 대부분 주어와 목적어 또는 주어와 보어 등 두 성분만 요구하거나, 주어만 요구한다. 따라서 정답은 D이다.

### ANSWER
D"
695,Syntax,Agreement,3,J,J,"예문은 '뵈러'를 사용하여 할머니라는 객체를 높인 객체 높임법입니다. 보기 중 객체 높임법이 쓰인 것은 H와 J인데, H는 '뵙고'와 함께 상대 높임 '-습니다'도 포함되어 있습니다. 반면 J는 '모시고'로 부모님을 객체 높임으로 높였고, 종결 표현 '가자'는 상대 높임이 없는 평서문으로 예문과 가장 유사합니다. 따라서 예문과 동일한 종류의 높임법만 쓰인 것은 J입니다.

### ANSWER
J"
696,Syntax,Ellipsis,3,A,J,"### ANSWER
J"
697,Semantics,Inter-sentence Relations,3,B,B,"민서는 과대가 아까 버스에서 자신에게 샌드위치를 받으라고 말했던 일을 회상하며, 그 소리를 확실히 기억한다고 말하는 상황입니다. 따라서 과거에 실제로 들었던 말을 떠올리며 쓰는 표현이 자연스럽습니다. “받으라고 하던걸”은 과거에 그런 말을 듣고 기억하고 있음을 나타내는 회상 표현으로 가장 적절합니다.

### ANSWER
B"
